id,station,gridblock,timestamp,latitude,longitude,polyCoords,timeOfDay,day,temp,windSpeed,windDirection,icon,shortForecast,longForecast
4613,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Monday Night,3/19/2018,34,6 mph,E,"https://api.weather.gov/icons/land/night/snow,50?size=medium",Chance Rain And Snow,"A chance of rain and snow after 8pm. Mostly cloudy, with a low around 34. Chance of precipitation is 50%."
4614,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Tuesday,3/20/2018,41,6 to 12 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A chance of snow before 8am, then rain and snow. Cloudy, with a high near 41. Chance of precipitation is 80%."
4615,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Tuesday Night,3/20/2018,31,12 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 31. Chance of precipitation is 80%."
4616,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Wednesday,3/21/2018,39,9 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 39. Chance of precipitation is 70%."
4617,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Wednesday Night,3/21/2018,28,9 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 28. Chance of precipitation is 60%."
4618,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Thursday,3/22/2018,44,7 to 10 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 44. Chance of precipitation is 30%."
4619,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Thursday Night,3/22/2018,29,10 mph,NW,https://api.weather.gov/icons/land/night/rain_showers/sct?size=medium,Slight Chance Rain Showers then Partly Cloudy,"A slight chance of rain showers before 8pm. Partly cloudy, with a low around 29."
4620,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",This Afternoon,3/16/2018,43,16 to 20 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 43. Northwest wind 16 to 20 mph, with gusts as high as 33 mph. Little or no snow accumulation expected."
4621,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Tonight,3/16/2018,25,3 to 18 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 25. Northwest wind 3 to 18 mph, with gusts as high as 32 mph."
4622,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Saturday,3/17/2018,41,3 to 7 mph,W,"https://api.weather.gov/icons/land/day/sleet,50/sleet,60?size=medium",Sleet Likely,"Sleet likely and rain and snow likely after 11am. Partly sunny, with a high near 41. West wind 3 to 7 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
4623,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Saturday Night,3/17/2018,26,2 to 7 mph,NW,"https://api.weather.gov/icons/land/night/sleet,20/sct?size=medium",Slight Chance Sleet then Partly Cloudy,"A slight chance of sleet and a slight chance of rain and snow before 8pm. Partly cloudy, with a low around 26. Northwest wind 2 to 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
4624,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Sunday,3/18/2018,53,2 to 8 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 53. Northwest wind 2 to 8 mph."
4625,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Sunday Night,3/18/2018,28,2 to 8 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 28."
4626,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Monday,3/19/2018,50,5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 50."
4627,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Monday Night,3/19/2018,34,3 to 7 mph,E,"https://api.weather.gov/icons/land/night/snow,40?size=medium",Chance Rain And Snow,"A chance of rain and snow after 8pm. Mostly cloudy, with a low around 34. Chance of precipitation is 40%."
4628,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Tuesday,3/20/2018,40,6 to 10 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A chance of snow before 8am, then rain and snow. Cloudy, with a high near 40. Chance of precipitation is 80%."
4629,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Tuesday Night,3/20/2018,31,10 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 31. Chance of precipitation is 80%."
4630,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Wednesday,3/21/2018,39,9 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 39. Chance of precipitation is 70%."
4631,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Wednesday Night,3/21/2018,29,8 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 29. Chance of precipitation is 60%."
4632,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Thursday,3/22/2018,44,9 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 44. Chance of precipitation is 30%."
4633,LWX,"78,76",2018-03-16:12:00:00,39.07198065,-77.51063533,"[[39.084374634361, -77.522941108556], [39.062432542495, -77.526604553415], [39.059585079844, -77.498332447762], [39.081526869791, -77.494663207648], [39.084374634361, -77.522941108556]]",Thursday Night,3/22/2018,29,9 mph,NW,https://api.weather.gov/icons/land/night/snow/sct?size=medium,Slight Chance Rain And Snow Showers then Partly Cloudy,"A slight chance of rain and snow showers before 8pm. Partly cloudy, with a low around 29."
4634,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",This Afternoon,3/16/2018,41,16 to 20 mph,NW,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 41. Northwest wind 16 to 20 mph, with gusts as high as 37 mph. New snow accumulation of less than half an inch possible."
4635,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Tonight,3/16/2018,24,6 to 18 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 24. Northwest wind 6 to 18 mph, with gusts as high as 35 mph."
4636,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Saturday,3/17/2018,41,5 to 8 mph,W,"https://api.weather.gov/icons/land/day/sleet,20/sleet,30?size=medium",Slight Chance Sleet,"A slight chance of sleet and a chance of rain and snow between 11am and 5pm. Partly sunny, with a high near 41. West wind 5 to 8 mph. Chance of precipitation is 30%."
4637,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Saturday Night,3/17/2018,25,3 to 8 mph,NW,https://api.weather.gov/icons/land/night/sct?size=medium,Partly Cloudy,"Partly cloudy, with a low around 25. Northwest wind 3 to 8 mph."
4638,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Sunday,3/18/2018,51,3 to 10 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 51. Northwest wind 3 to 10 mph."
4639,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Sunday Night,3/18/2018,27,3 to 10 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 27."
4640,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Monday,3/19/2018,48,3 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 48."
4641,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Monday Night,3/19/2018,31,3 to 8 mph,E,https://api.weather.gov/icons/land/night/snow?size=medium,Slight Chance Rain And Snow,"A slight chance of rain and snow after 8pm. Mostly cloudy, with a low around 31."
4642,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Tuesday,3/20/2018,38,10 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A slight chance of snow before 8am, then rain and snow. Cloudy, with a high near 38. Chance of precipitation is 80%."
4643,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Tuesday Night,3/20/2018,30,12 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 30. Chance of precipitation is 80%."
4644,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Wednesday,3/21/2018,37,8 to 12 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 37. Chance of precipitation is 70%."
4645,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Wednesday Night,3/21/2018,28,8 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 28. Chance of precipitation is 60%."
4646,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Thursday,3/22/2018,42,9 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 42. Chance of precipitation is 30%."
4647,LWX,"78,99",2018-03-16:12:00:00,39.57602229,-77.42590337,"[[39.588394077359, -77.438258143147], [39.566503221671, -77.44195750587], [39.563648896966, -77.41355151703], [39.585539458158, -77.40984630417], [39.588394077359, -77.438258143147]]",Thursday Night,3/22/2018,28,9 mph,NW,https://api.weather.gov/icons/land/night/snow/sct?size=medium,Slight Chance Rain And Snow Showers then Partly Cloudy,"A slight chance of rain and snow showers before 8pm. Partly cloudy, with a low around 28."
